year,make,model,trim,body,transmission,vin,state,condition,odometer,color,interior,seller,mmr,sellingprice,saledate,deal_rating
2014,TOYOTA,Yaris,LE,hatchback,automatic,jtdktud36ed575893,fl,42.0,38182.0,red,—,onesource/elgin toyota,10700.0,10800.0,Tue Feb 10 2015 01:30:00 GMT-0800 (PST),Fair Market
2013,LEXUS,Rx 350,Base,suv,automatic,2t2bk1ba9dc166071,pa,41.0,37378.0,gold,brown,randy ford inc,30800.0,32000.0,Thu May 28 2015 02:30:00 GMT-0700 (PDT),Fair Market
2009,CHEVROLET,Silverado 1500,LTZ,extended cab,automatic,1gcek39029z289380,ga,27.0,56615.0,black,gray,carworks inc,21000.0,19900.0,Thu Dec 18 2014 10:00:00 GMT-0800 (PST),Good Price
2013,HONDA,Civic,LX PZEV,sedan,automatic,2hgfb2f59dh528593,tx,19.0,35743.0,blue,—,capital one auto finance,12600.0,10000.0,Thu Jun 11 2015 05:00:00 GMT-0700 (PDT),Great Deal
2007,HYUNDAI,Santa Fe,Limited,suv,automatic,5nmsh13e77h125294,nc,4.0,98714.0,white,gray,primeritus remarketing/dai,7675.0,9200.0,Mon Mar 09 2015 02:30:00 GMT-0700 (PDT),Fair Market
2006,NISSAN,Frontier,SE,king cab,,1n6ad06u46c413420,fl,3.0,106845.0,silver,gray,remarketing by ge/campus auto retail service,7800.0,8700.0,Wed Mar 04 2015 01:00:00 GMT-0800 (PST),Fair Market
2014,FORD,Fusion,SE,sedan,automatic,3fa6p0h9xer301767,tn,44.0,27910.0,—,black,ford motor credit company,17000.0,16300.0,Thu Jan 22 2015 03:00:00 GMT-0800 (PST),Good Price
2013,TOYOTA,Camry,LE,sedan,automatic,4t1bf1fk6du226785,md,41.0,53566.0,black,gray,the hertz corporation,12800.0,12800.0,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT),Fair Market
2013,FORD,Edge,SEL,suv,automatic,2fmdk3jcxdbb63986,il,21.0,21603.0,white,beige,ford motor credit company llc,22900.0,18300.0,Thu Feb 19 2015 02:00:00 GMT-0800 (PST),Great Deal
2002,HONDA,Odyssey,EX-L,minivan,automatic,2hkrl18992h569846,md,31.0,349516.0,silver,gray,annapolis volvo,275.0,500.0,Tue Jun 16 2015 02:30:00 GMT-0700 (PDT),Fair Market
2014,GMC,Terrain,SLT-2,suv,automatic,2gkaltek0e6112842,tn,49.0,44115.0,blue,gray,ars/ford-lincoln dealer program,21300.0,22000.0,Wed Jun 17 2015 03:30:00 GMT-0700 (PDT),Fair Market
2008,INFINITI,Qx56,Base,suv,automatic,5n3aa08d68n904798,tx,2.0,119631.0,blue,beige,texas direct auto,13600.0,13200.0,Wed Mar 04 2015 02:20:00 GMT-0800 (PST),Fair Market
2004,MERCURY,Grand Marquis,LS Premium,sedan,automatic,2mehm75w04x665595,pa,29.0,47869.0,white,gray,melvin g rhoades auto sales llc,4500.0,5050.0,Fri Feb 27 2015 01:15:00 GMT-0800 (PST),Fair Market
2003,MERCURY,Marauder,Base,sedan,automatic,2mehm75v93x632245,nj,25.0,159366.0,black,black,crestwood motors inc,3500.0,4500.0,Tue Jun 02 2015 02:25:00 GMT-0700 (PDT),Fair Market
2013,FORD,Focus,SE,hatchback,automatic,1fadp3k26dl275198,fl,49.0,9260.0,gray,black,ford motor credit company llc,12150.0,12700.0,Fri Jun 05 2015 02:00:00 GMT-0700 (PDT),Fair Market
2009,MERCURY,Mariner,Premier,suv,automatic,4m2cu87729kj12393,il,37.0,55200.0,blue,beige,wells fargo dealer services,5750.0,9700.0,Thu Jan 22 2015 02:00:00 GMT-0800 (PST),Fair Market
2011,MERCEDES-BENZ,Gl-Class,GL450 4MATIC,suv,automatic,4jgbf7be9ba665948,ca,4.0,64106.0,black,black,skyhigh remarketing inc,28100.0,26500.0,Wed Dec 17 2014 12:15:00 GMT-0800 (PST),Great Deal
2012,JEEP,Grand Cherokee,Laredo,suv,automatic,1c4rjeag5cc212439,ca,39.0,92610.0,silver,beige,jpmorgan chase bank n.a.,14550.0,14500.0,Thu Dec 18 2014 12:00:00 GMT-0800 (PST),Fair Market
2010,MITSUBISHI,Lancer Sportback,Ralliart,hatchback,automatic,ja32y6hv5au008463,fl,36.0,60410.0,blue,black,q auto,13500.0,13000.0,Wed Feb 11 2015 07:59:00 GMT-0800 (PST),Fair Market
2013,CHRYSLER,200,LX,sedan,automatic,1c3ccbab9dn588655,fl,37.0,52106.0,red,black,avis corporation,9900.0,10000.0,Wed Jan 28 2015 01:10:00 GMT-0800 (PST),Fair Market
2007,DODGE,Charger,Base,sedan,automatic,2b3ka43h07h818138,fl,2.0,109191.0,white,black,broward county sheriffs office,4725.0,2800.0,Tue Jun 02 2015 02:30:00 GMT-0700 (PDT),Great Deal
2012,GMC,Terrain,SLE-2,suv,automatic,2gkalsek1c6163709,tn,47.0,64336.0,—,black,plaza motor company,14500.0,15100.0,Wed Feb 18 2015 02:30:00 GMT-0800 (PST),Fair Market
2008,BMW,X5,3.0si,suv,automatic,5uxfe43548l006757,ca,42.0,81922.0,silver,black,high bid trading co inc,15700.0,18000.0,Wed Dec 31 2014 12:15:00 GMT-0800 (PST),Fair Market
2006,GMC,Yukon Xl,Denali,suv,automatic,1gkfk66u06j125668,ca,3.0,120788.0,gold,gray,remarketing by ge/riverside remarketing group,9450.0,8000.0,Tue May 19 2015 05:00:00 GMT-0700 (PDT),Good Price
2014,CHEVROLET,Corvette Stingray,Base,coupe,,1g1yc2d77e5122533,mi,5.0,690.0,blue,gray,gm remarketing,54700.0,52600.0,Thu May 28 2015 02:30:00 GMT-0700 (PDT),Great Deal
2006,INFINITI,G35,x,sedan,automatic,jnkcv51f36m602809,ma,36.0,157305.0,silver,gray,infiniti of norwood,5050.0,5000.0,Tue May 26 2015 02:30:00 GMT-0700 (PDT),Fair Market
2008,VOLVO,S80,3.2,sedan,automatic,yv1as982781059765,ne,,140264.0,white,tan,woodhouse ford inc,4075.0,6000.0,Thu Dec 18 2014 11:00:00 GMT-0800 (PST),Fair Market
2013,CHRYSLER,Town And Country,Touring-L,minivan,automatic,2c4rc1cg4dr777757,oh,36.0,20790.0,white,black,chrysler capital,21600.0,21700.0,Tue Jun 16 2015 02:30:00 GMT-0700 (PDT),Fair Market
2013,INFINITI,G Sedan,G37x,g sedan,automatic,jn1cv6arxdm761070,ca,31.0,50332.0,black,black,the hertz corporation,20100.0,18750.0,Wed Jan 07 2015 12:30:00 GMT-0800 (PST),Good Price
2011,DODGE,Avenger,Express,sedan,automatic,1b3bd4fb1bn609330,nv,36.0,63569.0,silver,black,a-l financial corp,7275.0,7700.0,Fri Jan 09 2015 12:00:00 GMT-0800 (PST),Fair Market
2013,KIA,Soul,+,wagon,automatic,kndjt2a69d7612785,ny,39.0,23574.0,gray,black,par north america,12700.0,11800.0,Wed Feb 25 2015 02:00:00 GMT-0800 (PST),Good Price
2012,NISSAN,Altima,2.5 S,sedan,automatic,1n4al2ap8cn407029,tn,49.0,28895.0,black,black,nissan-infiniti lt,12750.0,14400.0,Thu Dec 18 2014 10:00:00 GMT-0800 (PST),Fair Market
2007,NAN,Nan,,nan,,5tfbv58157x024039,co,23.0,106817.0,silver,gray,prestige financial services,19550.0,18000.0,Wed Feb 25 2015 03:45:00 GMT-0800 (PST),Great Deal
2000,NAN,Nan,,nan,automatic,1j4gw58n5yc194409,ca,,157501.0,white,beige,poway honda,1650.0,1100.0,Wed Dec 17 2014 12:30:00 GMT-0800 (PST),Good Price
2013,FORD,Explorer,Limited,suv,automatic,1fm5k8f82dgc71954,co,42.0,50723.0,gray,black,ars/avis budget group,26600.0,26700.0,Wed Feb 04 2015 03:00:00 GMT-0800 (PST),Fair Market
2012,CHEVROLET,Malibu,LS,sedan,,1g1zb5e02cf345533,pa,47.0,28322.0,black,gray,gm financial,11000.0,11400.0,Tue Dec 23 2014 09:00:00 GMT-0800 (PST),Fair Market
2014,FORD,Focus,SE,hatchback,automatic,1fadp3k25el156303,il,46.0,11778.0,red,tan,ford motor credit company,12850.0,10600.0,Tue Jun 02 2015 04:00:00 GMT-0700 (PDT),Great Deal
1999,HONDA,Odyssey,lx,nan,automatic,2hkrl185xxh509952,fl,23.0,213759.0,gold,beige,autonation toyota fort myers,850.0,600.0,Tue Dec 30 2014 12:15:00 GMT-0800 (PST),Fair Market
2013,HYUNDAI,Elantra,GLS,sedan,,5npdh4ae7dh266667,fl,2.0,44214.0,silver,gray,dtag tra,11000.0,7500.0,Tue Dec 23 2014 09:15:00 GMT-0800 (PST),Great Deal
2015,CHEVROLET,Traverse,LT,suv,automatic,1gnkvhkd0fj169714,il,4.0,24482.0,gray,gray,gm/enterprise vehicle exchange,27900.0,27300.0,Thu May 28 2015 04:00:00 GMT-0700 (PDT),Good Price
2012,HONDA,Odyssey,EX,minivan,,5fnrl5h46cb070689,pa,24.0,36050.0,black,gray,ahfc/honda lease trust/hvt  inc. eot,17100.0,14700.0,Fri May 22 2015 02:00:00 GMT-0700 (PDT),Great Deal
2012,ACURA,Mdx,Technology Package,suv,automatic,2hnyd2h3xch521836,pa,44.0,34367.0,black,black,victoria auto,28600.0,29250.0,Fri May 22 2015 02:00:00 GMT-0700 (PDT),Fair Market
2007,CADILLAC,Escalade Esv,Base,suv,automatic,1gyfk66807r370899,tx,33.0,152705.0,black,black,tdaf remarketing,14400.0,10500.0,Wed Jan 14 2015 02:15:00 GMT-0800 (PST),Great Deal
2000,FORD,Explorer,XLT,suv,automatic,1fmzu63x9yub36828,nc,29.0,222868.0,beige,beige,rick hendrick city chevrolet,975.0,450.0,Wed Jan 21 2015 06:30:00 GMT-0800 (PST),Good Price
2014,CHEVROLET,Impala,LT,sedan,automatic,2g1125s35e9123222,fl,2.0,19540.0,black,black,gm remarketing,18950.0,18100.0,Mon Jan 26 2015 05:00:00 GMT-0800 (PST),Good Price
2012,BMW,3 Series,328i,sedan,automatic,wba3a5c56cf342677,wi,45.0,35226.0,black,black,financial services remarketing (lease),21800.0,21500.0,Wed Jun 03 2015 03:00:00 GMT-0700 (PDT),Fair Market
2012,HONDA,Civic,LX,coupe,automatic,2hgfg3b52ch530181,pa,36.0,28044.0,gray,gray,ahfc/honda lease trust/hvt  inc. eot,10400.0,10900.0,Fri Jun 12 2015 02:00:00 GMT-0700 (PDT),Fair Market
2013,CHEVROLET,Suburban,LTZ 1500,suv,automatic,1gnskke75dr210901,ga,35.0,62569.0,—,black,the hertz corporation,29600.0,30800.0,Mon Jun 08 2015 17:00:00 GMT-0700 (PDT),Fair Market
2013,FORD,Taurus,SE,sedan,automatic,1fahp2d81dg133816,va,38.0,47205.0,—,beige,donlen corporation,12650.0,11500.0,Thu Feb 26 2015 01:20:00 GMT-0800 (PST),Good Price
2012,ACURA,Mdx,Base,suv,automatic,2hnyd2h25ch541998,hi,38.0,44943.0,gray,gray,ahfc/honda lease trust/hvt  inc. eot,24700.0,22750.0,Wed Jun 17 2015 09:00:00 GMT-0700 (PDT),Great Deal
2010,CHRYSLER,Sebring,Touring,convertible,automatic,1c3bc5ed5an172185,ca,33.0,56481.0,blue,black,santander consumer,6925.0,7700.0,Thu Mar 05 2015 04:00:00 GMT-0800 (PST),Fair Market
2012,BMW,X3,xDrive28i,suv,,5uxwx5c52cl727121,pa,47.0,41817.0,blue,brown,oceanside auto center inc,26500.0,29000.0,Fri Apr 03 2015 02:00:00 GMT-0700 (PDT),Fair Market
2012,LEXUS,Rx 350,Base,suv,automatic,2t2zk1ba3cc068876,fl,39.0,28455.0,black,beige,lexus financial services,27900.0,26800.0,Tue Jan 27 2015 01:30:00 GMT-0800 (PST),Good Price
2011,CHEVROLET,Cruze,LT Fleet,sedan,automatic,1g1pe5s97b7135441,az,25.0,115884.0,blue,black,jpmorgan chase bank n.a.,6450.0,5000.0,Thu Jan 29 2015 03:00:00 GMT-0800 (PST),Good Price
2012,NISSAN,Maxima,3.5 SV,sedan,automatic,1n4aa5apxcc833114,il,25.0,21975.0,black,black,nissan north america - program,18500.0,19000.0,Thu Jan 29 2015 02:00:00 GMT-0800 (PST),Fair Market
2013,FORD,Edge,SEL,suv,automatic,2fmdk4jc9dba62394,ny,43.0,41276.0,off-white,tan,ford motor credit company llc,21300.0,20300.0,Wed Jun 03 2015 02:20:00 GMT-0700 (PDT),Good Price
2012,TOYOTA,Camry,SE,sedan,automatic,4t1bf1fk9cu198267,md,41.0,34090.0,gray,black,toyota financial services,14650.0,14300.0,Tue Feb 24 2015 01:30:00 GMT-0800 (PST),Fair Market
2012,HONDA,Pilot,Touring,suv,,5fnyf4h92cb028870,pa,33.0,111421.0,gray,black,r hollenshead auto sales inc,20700.0,17600.0,Fri Feb 20 2015 09:00:00 GMT-0800 (PST),Great Deal
2005,NISSAN,Maxima,3.5 SL,sedan,manual,1n4ba41e65c826158,ca,35.0,99920.0,gray,gray,aaero sweet company,3975.0,4000.0,Wed Jan 28 2015 03:30:00 GMT-0800 (PST),Fair Market
2011,MERCEDES-BENZ,C-Class,C300 Sport,sedan,automatic,wddgf5eb1br155276,ca,38.0,50852.0,gray,gray,mercedes benz of escondido,17150.0,18250.0,Wed Feb 11 2015 04:15:00 GMT-0800 (PST),Fair Market
2014,INFINITI,Q50,Sport,sedan,automatic,jn1bv7ap7em689455,ca,44.0,4682.0,gray,black,nissan infiniti lt,35400.0,34500.0,Thu Feb 12 2015 04:30:00 GMT-0800 (PST),Good Price
2006,SUZUKI,Grand Vitara,Premium,suv,automatic,js3te943464102573,tx,27.0,125167.0,silver,black,automotive remarketing inc,2825.0,2600.0,Tue Jan 27 2015 02:30:00 GMT-0800 (PST),Fair Market
2009,FORD,Mustang,GT Premium,coupe,automatic,1zvht82h195106885,nj,42.0,22819.0,red,black,fairway motor cars inc,16050.0,16100.0,Wed Feb 04 2015 01:30:00 GMT-0800 (PST),Fair Market
2007,CHEVROLET,Tahoe,LT,suv,automatic,1gnfc13077r265997,tx,35.0,157900.0,black,black,texas direct auto,10750.0,11300.0,Wed Mar 04 2015 02:20:00 GMT-0800 (PST),Fair Market
2010,FORD,F-150,XLT,supercrew,automatic,1ftfw1ev5afb71411,mi,46.0,51086.0,black,gray,multi auto trading inc,21800.0,22300.0,Thu Jun 04 2015 02:30:00 GMT-0700 (PDT),Fair Market
2013,FORD,Explorer,Limited,suv,automatic,1fm5k7f85dgc39977,ga,39.0,41137.0,silver,gray,ars/enterprise,24500.0,24800.0,Tue Feb 03 2015 01:30:00 GMT-0800 (PST),Fair Market
2013,TOYOTA,Highlander,Base,suv,automatic,5tdbk3ehxds216492,fl,25.0,59293.0,gray,gray,the hertz corporation,22000.0,19500.0,Wed Feb 04 2015 01:10:00 GMT-0800 (PST),Great Deal
2009,ACURA,Mdx,Base,suv,,2hnyd28279h518750,pa,36.0,91743.0,burgundy,black,ahfc/honda lease trust/hvt  inc acuras,15850.0,15600.0,Fri Feb 27 2015 01:00:00 GMT-0800 (PST),Fair Market
2014,CHRYSLER,Town And Country,Touring,minivan,automatic,2c4rc1bg4er382805,mn,4.0,25212.0,burgundy,black,enterprise holdings/gdp,18700.0,19800.0,Wed Jan 28 2015 05:00:00 GMT-0800 (PST),Fair Market
2012,NISSAN,Altima,2.5 S,sedan,,1n4al2ap6cn425870,pa,21.0,33768.0,gray,beige,nissan-infiniti lt,12050.0,10100.0,Fri Feb 06 2015 01:00:00 GMT-0800 (PST),Great Deal
2012,KIA,Optima,SX,sedan,,5xxgr4a63cg035424,pa,32.0,42006.0,white,black,kia motors finance,16800.0,15200.0,Fri Jun 05 2015 02:00:00 GMT-0700 (PDT),Great Deal
2008,KIA,Sorento,EX,suv,automatic,kndjc736x85767177,ca,24.0,89860.0,black,gray,lobel financial corp,6275.0,6000.0,Wed Feb 04 2015 04:30:00 GMT-0800 (PST),Fair Market
2012,TOYOTA,Camry,LE,sedan,automatic,4t1bf1fk2cu044046,fl,39.0,41237.0,black,beige,onesource/kendall toyota,12600.0,12700.0,Tue Dec 30 2014 09:30:00 GMT-0800 (PST),Fair Market
2012,MINI,Cooper,Base,hatchback,automatic,wmwsu3c55ct254910,ca,39.0,47361.0,blue,—,bmw mini financial services,12400.0,13250.0,Thu Jan 15 2015 04:30:00 GMT-0800 (PST),Fair Market
2014,LINCOLN,Navigator,Base,suv,automatic,5lmjj2j56eel02595,tx,37.0,33499.0,silver,black,avis corporation,39400.0,39200.0,Wed Jun 03 2015 03:15:00 GMT-0700 (PDT),Fair Market
2002,AUDI,Tt,225hp quattro,convertible,automatic,truut28n921034476,fl,43.0,72058.0,silver,black,napletons nissan,6350.0,7300.0,Thu May 28 2015 02:28:00 GMT-0700 (PDT),Fair Market
2012,SCION,Tc,Base,hatchback,automatic,jtkjf5c79c3038329,tx,37.0,42093.0,burgundy,black,music city autoplex llc,11550.0,12750.0,Wed Feb 04 2015 02:20:00 GMT-0800 (PST),Fair Market
2012,LEXUS,Es 350,Base,sedan,automatic,jthbk1egxc2474124,ca,34.0,25569.0,gray,beige,lexus financial services,22400.0,25750.0,Wed Feb 04 2015 04:30:00 GMT-0800 (PST),Fair Market
2007,CHRYSLER,Sebring,Touring,sedan,automatic,1c3lc56k57n546692,tx,19.0,141058.0,silver,gray,mei finance,2500.0,1800.0,Thu Jun 18 2015 04:00:00 GMT-0700 (PDT),Good Price
2013,NISSAN,Murano,LE,suv,automatic,jn8az1mw3dw323643,tn,41.0,20191.0,black,black,nissan north america inc.,23400.0,26800.0,Thu Dec 18 2014 10:00:00 GMT-0800 (PST),Fair Market
2013,FORD,Focus,Titanium,hatchback,automatic,1fadp3n29dl161353,nc,4.0,36570.0,white,black,performance chev subaru porsche,13050.0,13600.0,Mon Jan 12 2015 09:30:00 GMT-0800 (PST),Fair Market
2008,SATURN,Aura,XE,sedan,automatic,1g8zs57b08f167032,fl,25.0,115290.0,silver,gray,grow financial fcu,4400.0,3600.0,Thu Feb 05 2015 01:35:00 GMT-0800 (PST),Good Price
2011,TOYOTA,Rav4,Base,suv,automatic,2t3bf4dvxbw164892,oh,35.0,32418.0,silver,gray,toyota financial services,14800.0,15800.0,Tue Jan 27 2015 01:30:00 GMT-0800 (PST),Fair Market
2013,VOLKSWAGEN,Passat,SE PZEV,sedan,automatic,1vwbp7a3xdc079278,az,28.0,42610.0,gray,black,the hertz corporation,11800.0,12300.0,Thu Jun 04 2015 05:30:00 GMT-0700 (PDT),Fair Market
2006,FORD,Freestyle,SEL,wagon,automatic,1fmzk02156ga58365,ga,26.0,90698.0,red,tan,cavender auto,3725.0,3200.0,Tue Feb 10 2015 05:00:00 GMT-0800 (PST),Good Price
2014,CHEVROLET,Impala Limited,LT Fleet,sedan,automatic,2g1wb5e33e1164139,sc,2.0,25746.0,black,gray,enterprise vehicle exchange / tra / rental / tulsa,13450.0,7000.0,Thu May 14 2015 01:30:00 GMT-0700 (PDT),Great Deal
2012,NISSAN,Altima,2.5 S,sedan,automatic,1n4al2ap8cn528188,tn,19.0,29462.0,—,black,nissan-infiniti lt,12300.0,11000.0,Tue Feb 10 2015 02:30:00 GMT-0800 (PST),Good Price
2007,BMW,5 Series,525i,sedan,automatic,wbane53547cw67705,ga,,126362.0,black,tan,global imports,7500.0,7500.0,Thu Dec 18 2014 10:00:00 GMT-0800 (PST),Fair Market
2011,BUICK,Lacrosse,CXL,sedan,,1g4gc5ed6bf325522,pa,47.0,40012.0,black,black,gm financial leasing,14900.0,16600.0,Fri Feb 20 2015 09:00:00 GMT-0800 (PST),Fair Market
2006,INFINITI,M35,Base,sedan,automatic,jnkay01fx6m257263,ma,48.0,75084.0,gray,black,bmw of cape cod,10550.0,11000.0,Tue Jun 16 2015 02:30:00 GMT-0700 (PDT),Fair Market
2014,BUICK,Enclave,Premium Group,suv,automatic,5gakvckd8ej129196,fl,5.0,10.0,silver,black,gm remarketing,39900.0,39800.0,Mon Jun 01 2015 06:00:00 GMT-0700 (PDT),Fair Market
2013,NISSAN,Altima,2.5,sedan,automatic,1n4al3ap9dc254082,ga,36.0,53090.0,silver,black,the hertz corporation,12200.0,12000.0,Tue Feb 10 2015 01:30:00 GMT-0800 (PST),Fair Market
2012,CHEVROLET,Silverado 1500,LT,extended cab,automatic,1gcrcse09cz288605,fl,43.0,39117.0,silver,black,grow financial fcu,21700.0,23600.0,Thu May 21 2015 02:35:00 GMT-0700 (PDT),Fair Market
2013,MAZDA,Mazda3,i Touring,sedan,automatic,jm1bl1vp3d1826269,ca,45.0,24160.0,white,black,jpmorgan chase bank n.a.,12200.0,14000.0,Tue Jan 13 2015 12:30:00 GMT-0800 (PST),Fair Market
2013,CHEVROLET,Sonic,LT,sedan,automatic,1g1jc5sh6d4257165,tx,43.0,15313.0,brown,black,santander consumer,10150.0,10400.0,Wed Jan 28 2015 02:00:00 GMT-0800 (PST),Fair Market
2004,VOLKSWAGEN,Passat,GLX,sedan,automatic,wvwrh63bx4p056623,ca,,177832.0,gray,—,apexcars net,2100.0,1700.0,Wed Dec 17 2014 12:30:00 GMT-0800 (PST),Fair Market
2012,FORD,F-350 Super Duty,Lariat,crew cab,automatic,1ft8w3dt8cea77908,ga,47.0,46344.0,white,beige,ford-lincoln dealer program,40400.0,41000.0,Tue Jan 13 2015 09:30:00 GMT-0800 (PST),Fair Market
2006,FORD,Explorer,XLT,suv,automatic,1fmeu73e16ua45200,co,29.0,87807.0,gold,tan,remarketing by ge/manheim dallas,5300.0,5000.0,Wed Feb 11 2015 03:30:00 GMT-0800 (PST),Fair Market
2012,NISSAN,Rogue,S,suv,automatic,jn8as5mv2cw700299,co,39.0,31935.0,black,black,nissan-infiniti lt,14050.0,14600.0,Tue Feb 03 2015 04:00:00 GMT-0800 (PST),Fair Market
2010,FORD,Edge,Sport,suv,automatic,2fmdk4ac5abb00263,mn,44.0,85791.0,red,black,select lane,16000.0,17400.0,Thu Mar 05 2015 02:30:00 GMT-0800 (PST),Fair Market
2012,MINI,Cooper,Base,hatchback,automatic,wmwsu3c56ct264149,ca,37.0,30061.0,orange,black,bmw mini financial services,12100.0,11000.0,Wed May 27 2015 05:30:00 GMT-0700 (PDT),Good Price
2014,GMC,Terrain,SLE-2,suv,automatic,2gkalrek2e6251941,sc,49.0,27368.0,white,gray,enterprise veh exchange/rental,19300.0,19100.0,Thu Jan 22 2015 01:15:00 GMT-0800 (PST),Fair Market
2013,CHEVROLET,Sonic,LT,sedan,automatic,1g1jc5shxd4216263,ma,35.0,48224.0,white,black,the hertz corporation,8075.0,7500.0,Tue Jun 09 2015 02:30:00 GMT-0700 (PDT),Good Price
2008,CHEVROLET,Express Cargo,2500,van,automatic,1gcgg25c081144534,va,22.0,196845.0,white,gray,ari,4675.0,5700.0,Wed Jan 07 2015 09:30:00 GMT-0800 (PST),Fair Market
2014,TOYOTA,Prius,Two,hatchback,automatic,jtdkn3du2e1788497,ca,38.0,4844.0,silver,brown,toyota financial services,18150.0,19400.0,Wed Feb 11 2015 04:30:00 GMT-0800 (PST),Fair Market
2011,CHEVROLET,Camaro,2SS,convertible,automatic,2g1fk3dj5b9194356,in,46.0,5840.0,orange,orange,gm financial,24400.0,26700.0,Tue Dec 30 2014 10:10:00 GMT-0800 (PST),Fair Market
2013,FORD,Escape,Titanium,suv,automatic,1fmcu0j92dua85450,il,5.0,5371.0,red,black,ford motor credit company llc,23000.0,24500.0,Tue Feb 10 2015 03:00:00 GMT-0800 (PST),Fair Market
2014,FORD,Explorer,XLT,suv,automatic,1fm5k7d81egc62287,mo,5.0,6116.0,—,black,ford motor credit company llc pd,27200.0,28500.0,Tue Feb 10 2015 05:30:00 GMT-0800 (PST),Fair Market
2012,HYUNDAI,Sonata,GLS,sedan,automatic,5npeb4ac5ch405830,oh,26.0,25184.0,blue,gray,hyundai motor finance,12100.0,11200.0,Tue Jan 27 2015 01:30:00 GMT-0800 (PST),Good Price
2014,CHEVROLET,Camaro,SS,coupe,manual,2g1fs1ew9e9141517,nv,42.0,19526.0,red,black,gm financial,29000.0,26750.0,Fri Feb 13 2015 04:00:00 GMT-0800 (PST),Great Deal
2008,NISSAN,Altima,2.5 S,coupe,automatic,1n4al24e68c252901,fl,21.0,151212.0,silver,black,central florida educators fcu,5050.0,4500.0,Wed Mar 04 2015 01:10:00 GMT-0800 (PST),Good Price
2000,VOLVO,S80,2.9,sedan,automatic,yv1ts94d8y1100128,nc,34.0,142324.0,gold,beige,auction direct usa raleigh llc,950.0,1500.0,Mon May 25 2015 02:00:00 GMT-0700 (PDT),Fair Market
1996,NAN,Nan,,nan,automatic,2fmda514xtba54336,fl,2.0,222528.0,green,gray,autonation chevrolet pembroke pines,350.0,350.0,Tue Jan 20 2015 10:00:00 GMT-0800 (PST),Fair Market
2013,GMC,Sierra 1500,SLE,crew cab,automatic,3gtp2ve77dg273059,mi,5.0,18227.0,white,black,larry hudson chevrolet buick gmc inc,29000.0,28200.0,Thu Jun 11 2015 02:30:00 GMT-0700 (PDT),Good Price
2012,TOYOTA,Corolla,LE,sedan,automatic,2t1bu4ee6cc834227,tx,23.0,50139.0,white,gray,chrysler capital,9575.0,8400.0,Wed May 27 2015 03:30:00 GMT-0700 (PDT),Good Price
2006,DODGE,Durango,SLT,suv,automatic,1d4hb48266f108805,pa,29.0,78405.0,blue,gray,bobby rahal bmw of south hills,6800.0,7500.0,Wed Jan 14 2015 01:00:00 GMT-0800 (PST),Fair Market
2005,CHRYSLER,Sebring,Base,sedan,automatic,1c3el46x25n511409,tx,,116473.0,black,gray,durant toyota,1925.0,1200.0,Fri Dec 19 2014 14:00:00 GMT-0800 (PST),Good Price
2011,NISSAN,Rogue,S,suv,,jn8as5mv9bw682852,pa,46.0,44862.0,gray,black,nissan-infiniti lt,12450.0,12600.0,Fri Jan 23 2015 01:00:00 GMT-0800 (PST),Fair Market
2007,GMC,Yukon Xl,Denali,suv,automatic,1gkfk668x7j250150,ca,38.0,141123.0,white,beige,elite motors,12150.0,12700.0,Wed Feb 04 2015 04:30:00 GMT-0800 (PST),Fair Market
2014,FORD,E-Series Van,E-250,e-series van,,1ftns2ew4eda10667,pa,43.0,18689.0,white,gray,motorcars of delaware,22500.0,22600.0,Fri Jan 16 2015 01:30:00 GMT-0800 (PST),Fair Market
2011,FORD,Taurus,SEL,sedan,automatic,1fahp2ew0bg114040,il,19.0,95460.0,blue,black,ford motor credit company llc,10050.0,8300.0,Thu Jun 11 2015 03:00:00 GMT-0700 (PDT),Great Deal
2013,HYUNDAI,Sonata,GLS,sedan,,5npeb4ac8dh707128,pa,36.0,49526.0,red,tan,hyundai motor finance,11050.0,9900.0,Fri Jun 05 2015 02:00:00 GMT-0700 (PDT),Good Price
2011,HONDA,Accord,EX V-6,sedan,automatic,5kbcp3f7xbb001435,tn,41.0,93958.0,gray,gray,bob parker & son auto sales inc,10000.0,10700.0,Wed Jan 14 2015 10:30:00 GMT-0800 (PST),Fair Market
2012,MERCEDES-BENZ,Glk-Class,GLK350 4MATIC,suv,automatic,wdcgg8hb8cf878141,oh,39.0,27241.0,—,black,mercedes-benz financial services,26000.0,27500.0,Tue Jan 27 2015 01:30:00 GMT-0800 (PST),Fair Market
2005,MINI,Cooper,S,hatchback,manual,wmwre33445td96609,ga,46.0,126890.0,white,gray,one source autos inc,3725.0,5400.0,Tue Jan 13 2015 09:30:00 GMT-0800 (PST),Fair Market
2011,FORD,F-350 Super Duty,Lariat,crew cab,,1ft7w3b66bea27564,pa,46.0,58859.0,blue,black,tdaf remarketing,27900.0,26300.0,Fri Jun 12 2015 02:00:00 GMT-0700 (PDT),Great Deal
2011,FORD,F-150,XLT,supercab,automatic,1ftfx1et8bfa81022,mi,44.0,49892.0,blue,gray,runde chevrolet inc,21800.0,20700.0,Thu Feb 26 2015 01:30:00 GMT-0800 (PST),Good Price
